id,supervisor_id,is_verified_rating,overall_score,score_academic,score_mentoring,score_wellbeing,score_stipend,score_resources,score_ethics,upvotes,downvotes,created_at,first_year_income
efa6b414-7e72-4c5e-8a25-be6ad51c7247,bd2f705d-25f1-4e1b-ac6a-83c843a2e841,False,4.25,5.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.216544+00:00,
3eb53a6a-38de-4bf9-90ba-cd30a1a70c70,e7543dcd-2d99-4f93-8e0e-f72021ad9e0b,False,4.00,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.216544+00:00,
9ca3fd70-d6d2-4d92-a5c4-56c81abf4890,52bb6e8d-5678-41b9-9786-ffb57dd05380,False,2.75,3.00,4.00,2.00,,2.00,,0,0,2026-03-24 05:44:00.216545+00:00,
e1559ffc-7dab-411f-a637-11139fe8c25f,17db4e7d-f001-4f23-ace6-ca649aa10492,False,1.75,3.00,1.00,1.00,,2.00,,0,0,2026-03-24 05:44:00.216546+00:00,
37a553bc-e80e-4a24-94a4-710d64a458ad,6510e070-3417-41eb-a50f-8fa682af26d3,False,2.25,3.00,1.00,2.00,,3.00,,0,0,2026-03-24 05:44:00.216546+00:00,
ccf21062-8e53-4a37-85f4-515ad813d295,d44f7c86-ec59-4bd9-bff4-7f957bcbcec6,False,3.75,3.00,5.00,3.00,,4.00,,0,0,2026-03-24 05:44:00.216547+00:00,
231740ec-6480-44c0-b5cf-221d4ec40b8d,7bda85b8-cb08-4e50-b552-f32a4d529882,False,3.25,3.00,4.00,3.00,,3.00,,0,0,2026-03-24 05:44:00.216547+00:00,
84eb3262-07cc-4749-83e6-7be4c5430b71,d8fa7e3d-6314-4399-b319-917dcaaf895e,False,2.25,3.00,2.00,2.00,,2.00,,0,0,2026-03-24 05:44:00.216548+00:00,
ae944328-a8c3-422d-8101-d84c391ebc97,835020b6-91d0-42cb-a4d3-ccf23193287d,False,4.50,4.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:00.216548+00:00,
5e98293b-d810-4945-af79-9ca84bbe62e8,5e88f900-c03b-447b-bb47-1ef7f994ccba,False,2.75,3.00,2.00,4.00,,2.00,,0,0,2026-03-24 05:44:00.216549+00:00,
7370491f-6679-4379-8506-953e1f5b9c54,c77d086d-e5e4-4382-9d17-d572b7314f79,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.216549+00:00,
b920c693-e640-4223-a5b9-a176ae10a4f7,52445500-a8b7-4a77-83d0-68746bd3fe75,False,2.25,1.00,3.00,1.00,,4.00,,0,0,2026-03-24 05:44:00.216550+00:00,
97755180-35d5-4845-9133-c3375b2b3044,4621b13a-01a8-4b8a-8d88-2afe5ce38f74,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.216550+00:00,
8a2f101d-7abf-4a48-ab18-c0a8fa4b4f35,172cfd34-da5c-4aef-aa94-743ab9f5488b,False,4.00,,,,,4.00,,0,0,2026-03-24 05:44:00.218074+00:00,
fe2b399c-eb9a-41dc-af36-46583feab1ec,b2b14bdb-5443-441a-a2b0-5dee1033043d,False,1.50,3.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.218439+00:00,
87b33a90-f85e-4989-ad9d-dc65a70a8f7d,828f69f8-0fb3-48aa-9637-1063da7f7afb,False,2.25,3.00,1.00,2.00,,3.00,,0,0,2026-03-24 05:44:00.218440+00:00,
f3458b23-91be-4323-a5c7-a0282b6502d8,72f4ac9e-6ccf-41f6-bb08-ce0ac4a30fd2,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:00.218441+00:00,
32dd418c-5d1f-4bb8-b6fa-17cdfd80cb10,c5289c9a-6d0f-413d-bd44-c489eddd0b43,False,1.50,1.00,1.00,1.00,,3.00,,0,0,2026-03-24 05:44:00.218441+00:00,
b4e289e4-17be-4516-8b76-3598e6a08382,efb3e7a9-cc5f-4708-8fa4-4a3e8082f7d3,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.218442+00:00,
94064d58-3f97-439b-908c-c945cf13d144,6435f9de-5b1f-4dca-a8a7-a3d44a040bcc,False,1.75,2.00,1.00,1.00,,2.00,,0,0,2026-03-24 05:44:00.218443+00:00,
ba2f386b-8e77-4bc8-ad8d-d05a5308e971,1d306eb6-3b23-4a5c-bc20-fdae554d7c6e,False,4.25,3.00,4.00,5.00,,,,0,0,2026-03-24 05:44:00.219238+00:00,
7916bcb0-fb7a-474c-8a3e-36e8e85beb66,d90c9543-b252-4ae8-83a7-52fcad8942f6,False,1.50,2.00,2.00,,,,,0,0,2026-03-24 05:44:00.219516+00:00,
d0d05840-3be9-4346-a950-6f22971b6099,06f67dd5-0fd8-473d-8cb7-156e6318943c,False,4.50,5.00,4.00,5.00,,4.00,,0,0,2026-03-24 05:44:00.219744+00:00,
c1cdbe84-7a7a-43c6-9d2c-e53b24ea8631,35822662-6c2a-4d67-ac63-b797eed9847a,False,4.13,4.00,4.00,4.00,,,,0,0,2026-03-24 05:44:00.219974+00:00,
0f47b2dd-0367-4c0a-83b1-9ff9ed94823e,32db7bff-b9dd-4cf8-ae3b-f1e860e411bb,False,3.08,2.00,,,,4.00,,0,0,2026-03-24 05:44:00.220197+00:00,
e2e27d78-afe6-4650-9b3e-c5c3fd6a2be7,1a61d67d-3dfe-4c84-82b5-cfc1d565f366,False,4.84,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.220435+00:00,
082a95a4-ecea-4923-a924-508e1e8d38f1,a96945a4-2a9a-4c45-9f09-f502f9dcbfb6,False,3.25,4.00,4.00,3.00,,2.00,,0,0,2026-03-24 05:44:00.220436+00:00,
4662b81c-d126-4df1-9a58-391a6b8f79be,b38d4548-c563-4ee0-a1cc-c273ca54a619,False,4.50,4.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:00.220437+00:00,
44567f81-8b32-4929-90d1-24d72ebc2f22,a6482c0e-c690-415d-9b26-c9a1ad80eb33,False,4.00,4.00,,,,,,0,0,2026-03-24 05:44:00.220854+00:00,
40e2695d-b18e-4ccd-995e-8b97d7b3fa58,6b083bea-fb38-4e43-8fb6-e97cf918dac7,False,4.00,4.00,,,,,,0,0,2026-03-24 05:44:00.220855+00:00,
d1b8ac68-5592-4972-8770-e3c48699ef2e,d42334da-83a2-4522-8a17-8b7921042e61,False,4.00,4.00,4.00,,,,,0,0,2026-03-24 05:44:00.221184+00:00,
34fca6f7-c0e0-41a6-a905-3b8768f8937d,98737797-d329-4e6d-9708-58ebcd0468dc,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.221435+00:00,
da141ae8-9937-4cac-9fc3-ec4be10d115d,75084aab-7306-46ea-8f12-c15169d8ede4,False,4.88,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.221436+00:00,
fbb7f0fd-7231-4087-9357-5b226e59c2fc,a2239847-a267-4bab-8c1e-7f9eedb66f41,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.221437+00:00,
a71731d8-dea9-4446-8f85-e6472de72fec,446da99c-6bed-42a8-a3bc-9a739ce0c2bf,False,3.00,4.00,1.00,3.00,,4.00,,0,0,2026-03-24 05:44:00.221438+00:00,
4c8a9dbf-1a15-4a67-a344-d2f1ad8d7465,c6146fe7-625f-45ff-a22a-5ee88cc26827,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.221438+00:00,
b08a0a6c-cba4-49d1-8598-f2da5b0116f1,2e2d7f93-036c-488b-b91b-9c557c475c4f,False,3.63,4.00,4.00,4.00,,3.00,,0,0,2026-03-24 05:44:00.221439+00:00,
007de40d-a935-4186-bd7c-02463be26134,1eb8e5da-0b0f-4954-ad5a-03ce601a9e01,False,5.00,5.00,5.00,5.00,,,,0,0,2026-03-24 05:44:00.222118+00:00,
3861c43a-1d2e-4283-9521-70f1fb08ac83,6f4947d0-29eb-4dd8-aad7-7e78915171d6,False,3.58,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.222420+00:00,
cd89804d-ef5c-4255-b828-3edf68898461,da2be77a-9916-4b6a-9181-5657bc7cc478,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.222421+00:00,
5df0ee81-74ba-488e-8397-12f92b09ff75,b66b8cf9-10d7-46e1-9519-caf19bbd66ba,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222422+00:00,
5a3be495-722f-43cc-955d-57a8bc17c99f,4ed0b743-543a-4999-abb5-544047df8523,False,4.19,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222423+00:00,
63434db2-fe8f-4dd9-af6b-927064c8bdeb,c1f9a501-2d86-458f-9509-7a3bb778e2d8,False,4.75,5.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:00.222424+00:00,
11a5de64-5b5c-43a9-b475-5459fee163cb,b41d9ce3-9ddd-4147-886a-347c330f4ff8,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222424+00:00,
faf79cf9-8878-4b02-b172-4ee9126a8064,87e22f70-1c72-4cde-a626-a423be5db5a9,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222425+00:00,
d6d05ad3-a8ac-4741-b9f6-69a21777891c,d20522b5-a13a-40d6-a8e0-a69984c75f29,False,4.25,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.222426+00:00,
be3d24cb-ae4c-43b7-9054-606363c92e2c,f666ac7c-6278-421c-bbd6-e2fb5c36be85,False,4.00,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.222427+00:00,
29c67e5e-60bd-435c-b7fd-56916eab665c,281682f4-00c7-4e73-9f0c-4b9493394b60,False,1.09,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222427+00:00,
5eea3145-b76d-4a23-b551-b4fd86723e4f,14833977-f80a-4cc3-8115-90b330471a34,False,4.88,5.00,4.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.222428+00:00,
fb6980c5-02fa-4136-b6f0-1ffe2f94cb2f,4344e87a-d84c-4e81-ab7e-88bb78e074d2,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222428+00:00,
cf0894f2-fc44-4c12-b03e-7b3d26ebad54,c587d9c9-e0f7-42fa-972c-529a63a4a967,False,2.00,1.00,1.00,1.00,,5.00,,0,0,2026-03-24 05:44:00.222429+00:00,
3286d4a2-bd3a-4540-8184-b41add37408f,230a92f2-89a5-41be-97e6-8272711f53ba,False,1.17,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.222430+00:00,
208b53ba-eee1-42c9-83cc-f6ad98d1ce5c,90b50c76-d402-4e19-bdc8-479a1e250b3f,False,4.63,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.222431+00:00,
2ced298b-97cd-41b4-8260-cd32ee080079,4a9cdd42-75d5-4527-9a44-77fa3ffd1808,False,4.50,4.00,5.00,5.00,,4.00,,0,0,2026-03-24 05:44:00.222431+00:00,
dfc93da5-0949-4e15-802d-2b6f69408f87,79796968-ed6b-4f07-a8bd-7e61b9f33c2c,False,3.67,4.00,5.00,,,2.00,,0,0,2026-03-24 05:44:00.223938+00:00,
11bcebf6-47f4-42a0-a274-522e0d4e5235,fc2ec8b5-d423-4037-b2d1-6a0381b8b833,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.224239+00:00,
d4ec42cf-fb61-498c-a212-e7f7aa3f0f87,e13453b3-a964-4c23-a21b-b85ffeae1b91,False,4.25,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.224241+00:00,
c59c0e3e-9079-4dda-910a-5904e9562cf3,f136a824-ca74-47c4-895b-0be13f994dfe,False,1.00,,1.00,,,,,0,0,2026-03-24 05:44:00.224643+00:00,
f9de544d-5045-4539-b055-0ec89a712004,11fef018-b4b3-4566-9276-0268749b2b8e,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.224924+00:00,
7c324626-2eb8-4a9e-9f02-5a997d1fd951,aec6d876-f88e-42b1-8c90-c0eddc00e94c,False,1.75,1.00,2.00,2.00,,2.00,,0,0,2026-03-24 05:44:00.224926+00:00,
bda64348-eca2-4423-81cf-76f6bfadc7f9,9e859fea-3ceb-4dcc-a8c4-dcc9ceeea2b2,False,1.88,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.224927+00:00,
1bdaff79-48da-41d6-ae14-342826d27076,3595f731-0cd7-43f0-b8dc-e7128dd068a8,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.224928+00:00,
f99f78b7-6034-40a0-8c19-625ab85ab2a9,95157fda-d6f8-4717-90cc-7934256a07bd,False,4.38,4.00,5.00,,,3.00,,0,0,2026-03-24 05:44:00.225608+00:00,
48d566d8-127b-4429-921c-ab2ce34e56f4,24932f91-e48e-4d68-9cc0-d920c4efc6e7,False,1.69,1.00,3.00,1.00,,4.00,,0,0,2026-03-24 05:44:00.226025+00:00,
a7749841-1ab2-4748-a6c9-fc439e5f88d4,aca9dba9-38a7-4ac3-b449-3e25963685e0,False,2.06,1.00,2.00,1.00,,2.00,,0,0,2026-03-24 05:44:00.226027+00:00,
75699d03-c5aa-42af-bb77-f367e9942d03,33b10070-7fb1-45f1-84bf-7a3ca1948e6a,False,4.50,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.226028+00:00,
fccdbe5c-5d90-44fa-b9c3-339caf79114e,b1a01fbd-6596-4a26-a00b-1241e3e96686,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.226029+00:00,
efe790dd-68cc-41ca-aa97-d7d5f502bd15,a1e671b1-c384-4f16-96d3-22e82c53dae2,False,3.63,4.00,,,,,,0,0,2026-03-24 05:44:00.226816+00:00,
84e6e200-45d6-464c-ad5e-2716183ce270,b697cc6e-84ab-4a1a-a178-3848851f5f00,False,1.13,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.227176+00:00,
ed323edb-cca6-4d76-bccc-3ceacda6537d,ae02f6af-c802-48b3-bbaa-b3c17585f5d1,False,2.25,1.00,3.00,2.00,,3.00,,0,0,2026-03-24 05:44:00.227178+00:00,
97b80f8c-a33b-478f-bca4-05e39e1305a5,ca9e89a1-7283-492e-a28b-10c92c483413,False,1.85,3.00,2.00,3.00,,3.00,,0,0,2026-03-24 05:44:00.227179+00:00,
006b6286-1b55-4004-8459-c85c82c83cbb,4cfccbaa-d667-4ee8-b809-96afde2c79f5,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.227179+00:00,
752624ce-6725-4130-b96a-83685bfcfa26,4ae0a905-b52b-4d7c-b4b3-51c7e9f6fdf7,False,1.00,1.00,,,,,,0,0,2026-03-24 05:44:00.227926+00:00,
34c6a4df-526c-4861-993d-79d673ac45e1,b9d4f6f2-5a90-4f81-9c07-95e3ad17fd1b,False,4.55,4.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:00.228251+00:00,
5d2a7bb5-55f8-41c6-8f0f-5420ec9dc11d,7ed1e70c-7c35-4c5d-bee2-1b708531545a,False,2.00,2.00,3.00,,,1.00,,0,0,2026-03-24 05:44:00.228569+00:00,
0816f16b-e95d-4b40-89ba-9e59c10dbcad,92d77c36-713e-4cc3-8c35-9fd0015aa9c5,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.228890+00:00,
bf1957b7-8239-4808-823f-ad5bbdda6e8c,8a596a0a-45ab-4055-bf60-a1ab1a4f2573,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.228891+00:00,
9f79185b-49b9-421f-92ea-c4145c3052f4,1b9882a9-8d17-497d-a34b-0078d704ba43,False,3.88,4.00,4.00,3.00,,4.00,,0,0,2026-03-24 05:44:00.228893+00:00,
aab1f359-11fd-4566-9a47-a4eb65b5dbbe,74dea49e-2641-423f-8f86-34dffb0fb2c9,False,2.00,2.00,,,,,,0,0,2026-03-24 05:44:00.229621+00:00,
7a5a3043-c5a2-4987-9045-d08ea0327d26,ae3f7d71-e29e-4090-8696-1683b09b7219,False,2.88,2.00,2.00,3.00,,2.00,,0,0,2026-03-24 05:44:00.230230+00:00,
52e785a2-015d-4766-93a2-6dca4d0c2876,c8b84843-e040-4317-bd80-8a2093be42e5,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.230234+00:00,
7790bf8b-500c-44e0-8ba1-0145409b7f53,4e067219-13e3-4682-8032-05e1e4e3d7bc,False,4.00,5.00,5.00,5.00,,2.00,,0,0,2026-03-24 05:44:00.230235+00:00,
0c343358-a87a-451f-9c99-3583be2d9d83,3e7f9523-5da6-41ba-96a6-489b9828c34e,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.230236+00:00,
4f7380b2-2de2-47fe-96b2-4cf8923d6fbc,6f00e710-77b1-4e2c-9daa-080a395096f9,False,3.50,4.00,5.00,4.00,,1.00,,0,0,2026-03-24 05:44:00.230237+00:00,
f20364e1-f692-4f10-9444-20dae779a182,c1d5c65a-8d65-4e04-8367-ed1741665baf,False,3.00,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:00.230238+00:00,
901ff1c9-e81e-4354-b89a-f6ce4a8f24a2,2239fc60-2064-47d5-8484-c50f759d6886,False,4.25,4.00,5.00,4.00,,3.00,,0,0,2026-03-24 05:44:00.230239+00:00,
50e9fd17-dcb1-4fcd-8c02-8501210407ea,4fc09cc0-9f6c-4d7f-b859-132e4eb35296,False,2.17,3.00,3.00,2.00,,5.00,,0,0,2026-03-24 05:44:00.230240+00:00,
5cb2afeb-317a-43f5-aa7b-97d116c19c0d,4ed19fac-d82b-4e4d-a332-ee4720de8c6b,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.230240+00:00,
f0371714-fa9d-41db-b04e-129e9c0c34fd,caef78aa-643c-4356-8dbf-1e17618c0b5d,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.230241+00:00,
765bd3bb-d65d-4ef9-86ea-1ba88c60fa72,651ff1d1-1f6b-4052-9190-fb08d2b75869,False,2.75,3.00,3.00,3.00,,2.00,,0,0,2026-03-24 05:44:00.230242+00:00,
84eabe53-2f12-4cd4-8d1f-4f19f8ede9bc,95fdd9a5-76c8-4da8-8f1d-b59e3a3895ae,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.230243+00:00,
87b952b5-5e33-41ee-b890-e8bc71da5c32,8c3ce751-1fb9-4692-8b8f-ca0687ad4fe4,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.230244+00:00,
55c8a2c5-1d50-4c2c-a7d3-3ba3a8da3419,922e25b0-f6bc-4628-af96-0779aeedd89a,False,2.00,3.00,1.00,3.00,,1.00,,0,0,2026-03-24 05:44:00.230245+00:00,
904562a7-32c3-4636-9c87-7f128a2ea8e4,6c96f9bf-1368-48e8-b7cd-af229271c0dc,False,3.50,5.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:00.230246+00:00,
04227f70-aee6-4592-b23b-740a0d9722b4,c1bb434d-019f-4b7f-b11e-4939016a9a3b,False,3.00,3.00,3.00,3.00,,3.00,,0,0,2026-03-24 05:44:00.230247+00:00,
8c48ec34-559b-41c9-9673-a1a174a1b1f0,5879c34c-43ae-4578-8446-418af39026d0,False,3.25,3.00,2.00,3.00,,5.00,,0,0,2026-03-24 05:44:00.230248+00:00,
69be972a-bcd0-493a-9d4c-0b90b3daf7c7,3dc6671c-bbb6-4cea-9a15-6e9ead168cc6,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.230249+00:00,
344e4583-0545-4254-907b-de5b3dc0e19f,0cf052aa-cac6-4848-85ba-558e0f94c982,False,4.00,4.00,4.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.230250+00:00,
4e4fad36-9ccf-432b-935b-f629ace5a29d,bddf4fea-d100-4d0b-a1a0-e90bdf84c762,False,3.00,5.00,2.00,2.00,,2.00,,0,0,2026-03-24 05:44:00.230251+00:00,
aa3d8423-cf10-48ce-90b9-0f80493d853f,20bbf953-9573-4f75-8201-a6542b9ec31c,False,1.75,1.00,4.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.230252+00:00,
f7965c3e-6b98-460e-b137-79eb8d7f2b7f,deff0b17-97e2-4ea8-9b02-49068eeb1366,False,3.38,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.230252+00:00,
f1f5566b-abe4-4e3c-866f-52270ec044ea,0766f537-2711-4f9a-93d3-d39bb2fa212d,False,4.33,5.00,5.00,,,3.00,,0,0,2026-03-24 05:44:00.233008+00:00,
25e5eb23-3317-43ca-89c1-e47f200f453c,12ea091c-c53d-41f8-bbd2-a6c178f23223,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.233798+00:00,
5229de89-e774-4ec6-9f84-1c3069092e8b,2a997492-0137-4d2f-a5a2-b325e54107ae,False,5.00,5.00,,,,,,0,0,2026-03-24 05:44:00.234594+00:00,
de3aa9b0-63ca-4c88-9f99-c2671555be7f,f3021fa4-205d-4b4e-ab82-c069a526ff11,False,4.00,5.00,4.00,3.00,,4.00,,0,0,2026-03-24 05:44:00.235350+00:00,
586b5052-2925-4e41-ac37-fd647e0a6f52,9ad59f99-7292-4104-8646-c54fec2e6c04,False,2.00,2.00,,1.00,,3.00,,0,0,2026-03-24 05:44:00.235861+00:00,
6132ac5c-367d-47f0-b69d-6dfabb37e33e,eaaf31ee-8d94-42d2-b498-c3786fd4cdd4,False,4.06,3.00,3.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.236367+00:00,
3c484096-bf93-4a3c-821a-3aef471a2bcf,3b403406-d992-469f-ae2c-b00858ab0a93,False,3.50,4.00,3.00,2.00,,5.00,,0,0,2026-03-24 05:44:00.236371+00:00,
995ff6bf-3e8d-45af-a336-9bfd33dfbdc5,d2637db2-be55-44b8-b16b-fb7c9ae86177,False,3.00,2.00,2.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.236372+00:00,
5e0119c4-d172-4c6a-9f58-84150843c767,30d35da2-861b-4f0f-887c-d3b42ec14fe1,False,4.13,5.00,3.00,2.00,,5.00,,0,0,2026-03-24 05:44:00.236373+00:00,
4085d204-0ccf-4d47-859f-d5fc5032c158,b4075a47-fa21-4f25-b0e0-5ab0364d9505,False,1.69,2.00,2.00,1.00,,2.00,,0,0,2026-03-24 05:44:00.236374+00:00,
56bff5db-aa09-4434-a5e3-efccf442fda6,20fd9f6b-323e-4679-86a4-6b840892ccea,False,1.25,1.00,2.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.236375+00:00,
e24b9865-e860-4b92-84e1-7c485fd0f731,6bd11873-0743-4d60-912a-70229c10dcef,False,3.00,3.00,,,,,,0,0,2026-03-24 05:44:00.237581+00:00,
a7d3e498-22b3-4cf6-8051-89fdb39cef43,ade7e6b4-9f86-405a-bd98-d12c27cf1856,False,4.75,4.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238370+00:00,
24915a02-9a30-4db5-afa3-de025f727144,3cd77df9-2c6e-41a0-a32e-1269038f5497,False,4.25,4.00,5.00,4.00,,4.00,,0,0,2026-03-24 05:44:00.238373+00:00,
e239e734-9411-4e33-87f7-d0a168c7f897,b0e5545e-6228-4c25-9415-e832e36446c0,False,4.50,5.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:00.238374+00:00,
2951c6c7-f5c8-4fde-a2fd-ffb98322e9ec,1244f41d-8dfc-4c0d-9174-6536525920ef,False,1.00,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.238375+00:00,
e4ee0707-57aa-4ebf-898e-a21358e80cdc,d08ef444-3b77-4204-b300-f0f7f672ba7c,False,2.50,2.00,2.00,2.00,,4.00,,0,0,2026-03-24 05:44:00.238376+00:00,
455666cc-60df-450c-bb0e-6e12fee59a78,501b7f62-24bb-43ac-83dd-a02cb13a8839,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238377+00:00,
dc75f827-ca17-4791-bd4d-b0ab214765be,476ab5fc-04da-4dbf-8088-9186d575f88f,False,1.20,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.238377+00:00,
d4974c6f-f982-4345-a6af-9ebc3f37476a,d8edbaf8-84a4-4352-9d5c-a9bd5c3f024f,False,3.00,3.00,3.00,2.00,,4.00,,0,0,2026-03-24 05:44:00.238378+00:00,
320f0deb-a508-4fcf-be85-13968522076d,112c3240-cd17-493a-8166-8cbadfc48c38,False,2.63,4.00,5.00,3.00,,5.00,,0,0,2026-03-24 05:44:00.238379+00:00,
6e534557-baaa-4c95-a1dc-6fd3f3860092,c502811e-99f9-4c5b-ac7c-5570ef8faa1e,False,3.72,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238380+00:00,
5e7bd278-b5ba-442d-829e-376ef4f63b66,797fcd8e-06ea-49b9-be1a-397403a3743d,False,4.25,5.00,5.00,4.00,,3.00,,0,0,2026-03-24 05:44:00.238381+00:00,
350544cd-8fc9-4077-bcb6-c94d3029d8a2,e4360a0b-6c46-4bd5-843c-b2c5053380b3,False,3.88,5.00,4.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238382+00:00,
06d740c4-ab60-4992-b488-7a2ed4ca737b,d47a4180-2ecf-455f-bce4-c42a0c5ec05d,False,3.99,5.00,4.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238382+00:00,
624b27ee-83a7-4eb8-bb47-e16828d4393b,dfe3ea53-672e-4b8f-ad3c-0b50c169733d,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238383+00:00,
00b9d16c-ba57-4e41-8fc6-584717fab861,40e7f518-5ed0-4ef4-9671-da5403a47abf,False,4.50,4.00,5.00,4.00,,5.00,,0,0,2026-03-24 05:44:00.238384+00:00,
22456166-4f09-4507-9c5d-022720defd92,6911e1ae-cd66-4b0b-ae7d-c714b1a96641,False,2.63,1.00,1.00,1.00,,1.00,,0,0,2026-03-24 05:44:00.238385+00:00,
9696299d-2bcd-4e5f-a08d-29cb0ba1d667,93ebea65-fd8b-477b-8eda-5f649919d06b,False,4.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238386+00:00,
5e2f51e2-fcf3-41b9-a3c1-b58952dee01a,50064f38-5f46-4091-a4a1-b363eeb021ed,False,3.50,2.00,3.00,5.00,,4.00,,0,0,2026-03-24 05:44:00.238386+00:00,
0cc6432d-8ea6-42c9-9812-5fee949fb26a,293cb927-de2f-4f14-a8cf-0b178ee369b3,False,5.00,5.00,5.00,5.00,,5.00,,0,0,2026-03-24 05:44:00.238387+00:00,
0c56a17f-ee72-4d5f-b4bd-725f4e40e973,422b6739-40b1-40b0-8faf-f9f1fd7ec226,False,2.50,2.00,5.00,2.00,,1.00,,0,0,2026-03-24 05:44:00.238388+00:00,
b455dc43-98bf-4d9a-9dd9-e6256aa22d13,5e75b3c5-118f-43d0-b81f-f0d2e1f9e18c,False,1.79,3.00,1.00,2.00,,3.00,,0,0,2026-03-24 05:44:00.238389+00:00,
19d69725-9dde-4e2c-8c79-1f43478721c6,4ae89541-0018-4090-803c-6cfbca38cff6,False,4.81,5.00,4.00,4.00,,5.00,,0,0,2026-03-24 05:44:00.238390+00:00,
